frame,time_seconds,track_id,class_name,confidence,center_x,center_y,x1,y1,x2,y2
6,0.24,5,car,0.5481396913528442,742.8539123535156,72.2480583190918,718.480712890625,52.395179748535156,767.2271118164062,92.10093688964844
6,0.24,6,person,0.4506952166557312,1629.7774047851562,714.829833984375,1588.1455078125,658.7928466796875,1671.4093017578125,770.8668212890625
6,0.24,3,car,0.45927509665489197,892.7574157714844,57.55874252319336,873.8211669921875,41.534393310546875,911.6936645507812,73.58309173583984
7,0.28,1,bus,0.7398165464401245,1060.6783752441406,454.56170654296875,954.9760131835938,300.318115234375,1166.3807373046875,608.8052978515625
7,0.28,2,car,0.6842951774597168,708.891845703125,189.4119415283203,667.4046020507812,150.560791015625,750.3790893554688,228.26309204101562
7,0.28,4,car,0.5394924283027649,804.4240112304688,116.24324035644531,774.7457885742188,92.7347412109375,834.1022338867188,139.75173950195312
7,0.28,5,car,0.5302079916000366,742.855224609375,70.8202896118164,717.9515991210938,50.404449462890625,767.7588500976562,91.23612976074219
7,0.28,6,person,0.3650801181793213,1619.0452880859375,698.9643249511719,1577.453369140625,642.7903442382812,1660.63720703125,755.1383056640625
7,0.28,3,car,0.40803512930870056,892.4588928222656,57.44218826293945,873.3128662109375,41.32610321044922,911.6049194335938,73.55827331542969
7,0.28,7,car,0.5607563257217407,32.41623306274414,579.1300659179688,0.0,508.0491943359375,64.83246612548828,650.2109375
8,0.32,1,bus,0.6418620347976685,1056.3143615722656,441.65504455566406,955.3667602539062,294.1750183105469,1157.261962890625,589.1350708007812
8,0.32,2,car,0.6948384046554565,709.2370910644531,187.8377227783203,669.2158813476562,150.49691772460938,749.25830078125,225.17852783203125
8,0.32,4,car,0.48444271087646484,804.200439453125,114.92534255981445,774.05419921875,91.04503631591797,834.3466796875,138.80564880371094
8,0.32,5,car,0.5458276271820068,743.5600280761719,69.15799331665039,718.95751953125,48.94940185546875,768.1625366210938,89.36658477783203
8,0.32,6,person,0.4061344563961029,1608.5786743164062,694.494140625,1563.5040283203125,633.11962890625,1653.6533203125,755.86865234375
9,0.36,1,bus,0.630741536617279,1052.2823486328125,428.69378662109375,955.30908203125,286.6927490234375,1149.255615234375,570.69482421875
9,0.36,2,car,0.6811110377311707,709.5431518554688,185.17352294921875,669.374755859375,147.65353393554688,749.7115478515625,222.69351196289062
9,0.36,4,car,0.45165008306503296,804.4240112304688,113.16034317016602,773.5778198242188,88.67488861083984,835.2702026367188,137.6457977294922
9,0.36,5,car,0.546148419380188,743.7599792480469,68.00819396972656,719.241943359375,47.844871520996094,768.2780151367188,88.17151641845703
9,0.36,6,person,0.4433800280094147,1599.281494140625,689.4497985839844,1550.2425537109375,621.571044921875,1648.3204345703125,757.3285522460938
9,0.36,3,car,0.364350289106369,891.1900024414062,56.86714553833008,872.3179931640625,41.06348419189453,910.06201171875,72.67080688476562
10,0.4,1,bus,0.5693586468696594,1049.2208557128906,419.2877960205078,955.5960083007812,282.1784973144531,1142.845703125,556.3970947265625
10,0.4,2,car,0.605057954788208,709.4368286132812,183.33333587646484,669.5987548828125,146.0187225341797,749.27490234375,220.64794921875
10,0.4,4,car,0.4870307445526123,804.7373352050781,111.9889907836914,774.101806640625,87.62384033203125,835.3728637695312,136.35414123535156
10,0.4,5,car,0.5151702165603638,744.662109375,67.10604858398438,720.1766967773438,46.85157012939453,769.1475219726562,87.36052703857422
10,0.4,6,person,0.39418721199035645,1590.91748046875,666.2101440429688,1549.1505126953125,608.5499877929688,1632.6844482421875,723.8703002929688
10,0.4,3,car,0.4126625657081604,891.1718139648438,56.52431297302246,872.0982666015625,40.66254806518555,910.245361328125,72.38607788085938
11,0.44,1,truck,0.6793299317359924,1046.0265502929688,410.2165222167969,957.0213623046875,280.671630859375,1135.03173828125,539.7614135742188
11,0.44,2,car,0.6346492171287537,710.2840576171875,180.6078643798828,671.7984619140625,144.91636657714844,748.7696533203125,216.2993621826172
11,0.44,4,car,0.45041531324386597,804.8091735839844,110.71431350708008,773.9116821289062,86.05365753173828,835.7066650390625,135.37496948242188
11,0.44,5,car,0.544459879398346,746.3130798339844,66.68785858154297,722.5037841796875,46.90435791015625,770.1223754882812,86.47135925292969
11,0.44,12,car,0.725662112236023,692.1358184814453,1005.5128784179688,489.5632629394531,931.8385009765625,894.7083740234375,1079.187255859375
11,0.44,13,bus,0.44809746742248535,1046.787841796875,413.67820739746094,958.2960205078125,283.9257507324219,1135.2796630859375,543.4306640625
12,0.48,1,truck,0.6720307469367981,1042.87255859375,400.65919494628906,956.6328125,276.0353088378906,1129.1123046875,525.2830810546875
12,0.48,2,car,0.7099624276161194,711.5950622558594,177.22480010986328,673.5643920898438,142.359375,749.625732421875,212.09022521972656
12,0.48,4,car,0.4743025600910187,805.464599609375,108.86965942382812,775.3182373046875,84.74906921386719,835.6109619140625,132.99024963378906
12,0.48,5,car,0.481148362159729,747.6151733398438,66.13592910766602,724.3329467773438,46.608116149902344,770.8973999023438,85.66374206542969
12,0.48,12,car,0.6921372413635254,696.7439270019531,990.2545471191406,452.78765869140625,900.7494506835938,940.7001953125,1079.7596435546875
13,0.52,1,truck,0.47467851638793945,1038.5337219238281,389.8666076660156,953.4130249023438,267.1478271484375,1123.6544189453125,512.5853881835938
13,0.52,2,car,0.6943036913871765,713.0589904785156,174.59246826171875,673.8593139648438,138.88075256347656,752.2586669921875,210.30418395996094
13,0.52,4,car,0.5421314239501953,805.8799743652344,108.41421508789062,776.981201171875,85.35301208496094,834.7787475585938,131.4754180908203
13,0.52,5,car,0.4877570569515228,747.9449157714844,65.79324340820312,725.2684936523438,46.62024688720703,770.621337890625,84.96623992919922
13,0.52,12,car,0.7722153067588806,698.5015716552734,972.1769409179688,410.6669006347656,864.9915771484375,986.3362426757812,1079.3623046875
13,0.52,3,car,0.3621748685836792,889.29638671875,55.60036087036133,870.4359741210938,40.06958770751953,908.1567993164062,71.13113403320312
14,0.56,1,truck,0.48515233397483826,1033.9210510253906,375.9585418701172,950.0690307617188,255.09146118164062,1117.7730712890625,496.82562255859375
14,0.56,2,car,0.7088363170623779,714.799072265625,171.78707885742188,675.447509765625,136.04344177246094,754.150634765625,207.5307159423828
14,0.56,4,car,0.5734283924102783,805.9131164550781,107.74909591674805,777.6817016601562,85.28995513916016,834.14453125,130.20823669433594
14,0.56,5,car,0.4517873227596283,748.5263671875,65.42634010314941,726.1766357421875,46.3849983215332,770.8760986328125,84.46768188476562
14,0.56,12,car,0.6529843211174011,702.6413421630859,954.8401184082031,376.0546569824219,830.5078735351562,1029.22802734375,1079.17236328125
14,0.56,14,bus,0.45926085114479065,1034.8912353515625,377.6024398803711,949.5621337890625,255.15150451660156,1120.2203369140625,500.0533752441406
14,0.56,3,car,0.38383886218070984,889.87255859375,54.64997100830078,870.61572265625,38.838279724121094,909.12939453125,70.46166229248047
14,0.56,6,person,0.43741580843925476,1556.6707153320312,628.9294738769531,1513.5740966796875,568.3370971679688,1599.767333984375,689.5218505859375
15,0.6,1,bus,0.61149662733078,1030.0784301757812,365.86914825439453,946.8626708984375,245.55665588378906,1113.294189453125,486.181640625
15,0.6,2,car,0.6962780952453613,715.4188232421875,168.94149780273438,675.1708374023438,132.332763671875,755.6668090820312,205.55023193359375
15,0.6,4,car,0.5855090022087097,806.6118774414062,106.9813117980957,778.5299072265625,84.68553924560547,834.69384765625,129.27708435058594
15,0.6,12,car,0.6739834547042847,701.3670349121094,937.7302856445312,340.18560791015625,796.328125,1062.5484619140625,1079.1324462890625
15,0.6,6,person,0.5159158706665039,1546.778564453125,618.6724853515625,1504.4427490234375,558.3153076171875,1589.1143798828125,679.0296630859375
16,0.64,1,bus,0.49467846751213074,1027.3605651855469,356.65020751953125,947.2261352539062,240.8057861328125,1107.4949951171875,472.49462890625
16,0.64,2,car,0.6719021201133728,715.4552001953125,167.11844635009766,675.4379272460938,130.6485595703125,755.4724731445312,203.5883331298828
16,0.64,4,car,0.593722939491272,806.6986083984375,106.53391647338867,779.2039794921875,84.82906341552734,834.1932373046875,128.23876953125
16,0.64,12,car,0.7423229217529297,708.1582794189453,920.7807312011719,326.0201721191406,765.9050903320312,1090.29638671875,1075.6563720703125
16,0.64,6,person,0.45746085047721863,1537.59033203125,608.8012390136719,1497.156982421875,550.495361328125,1578.023681640625,667.1071166992188
17,0.68,1,bus,0.5660285949707031,1023.8856811523438,350.15164947509766,946.1651611328125,237.57530212402344,1101.606201171875,462.7279968261719
17,0.68,2,car,0.7162354588508606,715.4989013671875,164.93744659423828,676.4153442382812,129.23715209960938,754.5824584960938,200.6377410888672
17,0.68,4,car,0.655832827091217,806.8772277832031,106.00119400024414,779.6478881835938,84.63245391845703,834.1065673828125,127.36993408203125
17,0.68,6,person,0.42216426134109497,1529.7980346679688,601.1008911132812,1488.8685302734375,541.5177612304688,1570.7275390625,660.6840209960938
18,0.72,1,bus,0.7533731460571289,1020.1739807128906,341.8753967285156,945.9069213867188,234.5706787109375,1094.4410400390625,449.18011474609375
18,0.72,2,car,0.7086707353591919,714.9692993164062,163.75562286376953,676.5552368164062,128.38339233398438,753.3833618164062,199.1278533935547
18,0.72,4,car,0.5711605548858643,806.9604187011719,103.45927429199219,778.1502075195312,80.77315521240234,835.7706298828125,126.14539337158203
18,0.72,6,person,0.5091647505760193,1523.08349609375,593.0979614257812,1481.776611328125,531.9110107421875,1564.390380859375,654.284912109375
18,0.72,16,car,0.5292743444442749,724.4698181152344,864.0131225585938,598.3037109375,712.530029296875,850.6359252929688,1015.4962158203125
19,0.76,1,bus,0.614772379398346,1018.3562622070312,334.6203308105469,945.202392578125,229.161376953125,1091.5101318359375,440.07928466796875
19,0.76,2,car,0.5845414996147156,716.7191772460938,162.21529388427734,678.4674072265625,126.56060791015625,754.970947265625,197.86997985839844
19,0.76,4,car,0.5535494089126587,806.9591064453125,103.48110580444336,779.1556396484375,81.69398498535156,834.7625732421875,125.26822662353516
19,0.76,6,person,0.47552919387817383,1514.9098510742188,577.013916015625,1477.815185546875,521.9388427734375,1552.0045166015625,632.0889892578125
19,0.76,16,car,0.5976700186729431,728.0401306152344,832.1800537109375,608.2547607421875,688.4692993164062,847.8255004882812,975.8908081054688
20,0.8,1,truck,0.4738729000091553,1016.0411071777344,326.4618225097656,944.3045043945312,223.75094604492188,1087.7777099609375,429.1726989746094
20,0.8,2,car,0.6113713383674622,717.0741577148438,159.5639533996582,678.9053344726562,123.54288482666016,755.2429809570312,195.58502197265625
20,0.8,4,car,0.6119168400764465,807.0087280273438,102.5140495300293,778.2772827148438,79.92317199707031,835.7401733398438,125.10492706298828
20,0.8,6,person,0.5054118633270264,1508.4991455078125,577.4991760253906,1466.00244140625,512.8648071289062,1550.995849609375,642.133544921875
20,0.8,16,car,0.4610331058502197,733.91064453125,797.3084106445312,621.771728515625,663.0399780273438,846.049560546875,931.5768432617188
21,0.84,1,bus,0.6748735904693604,1014.0171508789062,318.652587890625,942.58740234375,216.77102661132812,1085.4468994140625,420.5341491699219
21,0.84,2,car,0.6048195958137512,718.0097351074219,157.0421257019043,681.157470703125,122.23018646240234,754.8619995117188,191.85406494140625
21,0.84,4,car,0.5550897121429443,807.4119567871094,99.83926010131836,777.4487915039062,76.06426239013672,837.3751220703125,123.6142578125
21,0.84,6,person,0.44202661514282227,1500.37646484375,559.6728363037109,1463.6915283203125,503.9413146972656,1537.0614013671875,615.4043579101562
21,0.84,16,car,0.6997244954109192,737.8592834472656,768.253173828125,631.2976684570312,641.0078125,844.4208984375,895.49853515625
22,0.88,1,bus,0.7297071218490601,1010.3124389648438,311.1533737182617,939.4600830078125,209.9091033935547,1081.164794921875,412.39764404296875
22,0.88,2,car,0.5673069953918457,718.5669555664062,155.11936950683594,683.4296264648438,122.15402221679688,753.7042846679688,188.084716796875
22,0.88,4,car,0.48246386647224426,807.5570068359375,98.55581283569336,778.4860229492188,75.38263702392578,836.6279907226562,121.72898864746094
22,0.88,16,car,0.8023530840873718,742.2175598144531,740.9377746582031,640.7793579101562,620.3544921875,843.65576171875,861.5210571289062
23,0.92,1,bus,0.7371121644973755,1007.382080078125,302.04761505126953,938.11572265625,203.0714569091797,1076.6484375,401.0237731933594
23,0.92,2,car,0.6135830283164978,719.4014282226562,153.75399780273438,684.7473754882812,121.365478515625,754.0554809570312,186.14251708984375
23,0.92,4,car,0.5189409255981445,808.1866455078125,96.19723892211914,780.1906127929688,73.91091918945312,836.1826782226562,118.48355865478516
23,0.92,16,car,0.8202129602432251,745.5031127929688,713.216064453125,648.3884887695312,598.421875,842.6177368164062,828.01025390625
24,0.96,1,bus,0.7382341623306274,1004.4996337890625,297.21533966064453,937.0367431640625,200.84373474121094,1071.9625244140625,393.5869445800781
24,0.96,2,car,0.5840235352516174,720.2902526855469,153.06342315673828,686.0394897460938,121.17510986328125,754.541015625,184.9517364501953
24,0.96,4,car,0.5006277561187744,808.5648498535156,94.99497604370117,780.8336181640625,72.90369415283203,836.2960815429688,117.08625793457031
24,0.96,16,car,0.8341843485832214,748.076904296875,689.2826232910156,654.5159301757812,579.5132446289062,841.6378784179688,799.052001953125
25,1.0,1,bus,0.7436822652816772,1001.7684631347656,290.91100311279297,936.2274780273438,197.4429473876953,1067.3094482421875,384.3790588378906
25,1.0,2,car,0.5107424259185791,720.9740600585938,150.5330352783203,686.2050170898438,118.0146484375,755.7431030273438,183.05142211914062
25,1.0,4,car,0.5102648735046387,808.7446594238281,94.18629455566406,781.2927856445312,72.26729583740234,836.196533203125,116.10529327392578
25,1.0,16,car,0.7647207379341125,750.68408203125,666.9044494628906,660.0244140625,561.5125732421875,841.34375,772.2963256835938
26,1.04,1,bus,0.8051811456680298,999.3605041503906,284.9206237792969,935.2860717773438,193.72174072265625,1063.4349365234375,376.1195068359375
26,1.04,2,car,0.47251543402671814,720.7618713378906,147.7051887512207,686.2570190429688,115.4004898071289,755.2667236328125,180.0098876953125
26,1.04,4,car,0.5055932998657227,809.1897277832031,92.2503433227539,781.0487060546875,69.58430480957031,837.3307495117188,114.9163818359375
26,1.04,16,car,0.7481557726860046,755.6712646484375,646.0479431152344,668.9330444335938,546.20703125,842.4094848632812,745.8888549804688
26,1.04,6,person,0.3880210220813751,1466.3263549804688,511.0902404785156,1436.2554931640625,465.67437744140625,1496.397216796875,556.506103515625
27,1.08,1,bus,0.7997015118598938,997.5167236328125,279.45909118652344,933.5963134765625,188.46524047851562,1061.4371337890625,370.45294189453125
27,1.08,2,car,0.4427061080932617,721.4262084960938,145.14300155639648,687.3099975585938,113.1265640258789,755.5424194335938,177.15943908691406
27,1.08,4,car,0.4184418320655823,809.640869140625,91.30292892456055,781.0702514648438,68.10617065429688,838.2114868164062,114.49968719482422
27,1.08,16,car,0.777434766292572,759.2192993164062,625.3491516113281,674.5,528.6907958984375,843.9385986328125,722.0075073242188
28,1.12,1,bus,0.7444013357162476,997.0375366210938,274.0079879760742,934.090576171875,184.44300842285156,1059.9844970703125,363.5729675292969
28,1.12,2,car,0.4844627380371094,722.3688049316406,143.43315887451172,688.637451171875,111.747314453125,756.1001586914062,175.11900329589844
28,1.12,4,car,0.4475729763507843,809.7851257324219,90.25422286987305,780.9850463867188,66.66181945800781,838.585205078125,113.84662628173828
28,1.12,16,car,0.7380478382110596,762.5897216796875,606.5433654785156,681.3387451171875,514.8426513671875,843.8406982421875,698.2440795898438
29,1.16,1,bus,0.7607459425926208,994.8355407714844,266.78562927246094,933.7855834960938,179.887451171875,1055.885498046875,353.6838073730469
29,1.16,2,car,0.5560177564620972,722.1656799316406,141.75411224365234,688.475830078125,110.06936645507812,755.8555297851562,173.43885803222656
29,1.16,4,car,0.3877204358577728,810.1470336914062,88.52177810668945,781.0914916992188,64.435302734375,839.2025756835938,112.6082534790039
29,1.16,16,car,0.7314593195915222,766.6228942871094,587.3759460449219,686.5368041992188,498.00286865234375,846.708984375,676.7490234375
29,1.16,6,person,0.5439841747283936,1446.2655639648438,488.56787109375,1418.683349609375,447.349853515625,1473.8477783203125,529.785888671875
30,1.2,1,bus,0.5850911736488342,991.9454956054688,261.37389373779297,930.854248046875,174.2084197998047,1053.0367431640625,348.53936767578125
30,1.2,2,car,0.5099781155586243,722.0161437988281,140.81135177612305,689.1381225585938,109.8844223022461,754.8941650390625,171.73828125
30,1.2,4,car,0.38664835691452026,810.4384155273438,87.55305099487305,781.4237060546875,63.2149658203125,839.453125,111.8911361694336
30,1.2,16,car,0.6634775400161743,769.9404296875,569.0814971923828,691.3402099609375,482.3031311035156,848.5406494140625,655.85986328125
30,1.2,6,person,0.5306500196456909,1440.8432006835938,485.66636657714844,1411.805419921875,442.5668029785156,1469.8809814453125,528.7659301757812
31,1.24,1,bus,0.5026888251304626,990.3424987792969,258.0516052246094,930.0156860351562,171.95358276367188,1050.6693115234375,344.1496276855469
31,1.24,2,car,0.5499448776245117,722.2421264648438,139.4470977783203,689.7368774414062,108.81050109863281,754.7473754882812,170.0836944580078
31,1.24,16,car,0.6917468905448914,771.7167053222656,551.9390106201172,696.6010131835938,470.1421813964844,846.8323974609375,633.73583984375
31,1.24,6,person,0.4162404239177704,1434.3427734375,481.3313446044922,1405.5576171875,438.9586486816406,1463.1279296875,523.7040405273438
32,1.28,1,truck,0.5515385866165161,988.9599609375,253.9707260131836,929.6585693359375,169.19956970214844,1048.2613525390625,338.74188232421875
32,1.28,2,car,0.5598160624504089,722.6064147949219,138.3125762939453,690.6383666992188,108.08096313476562,754.574462890625,168.544189453125
32,1.28,16,car,0.6537823677062988,773.6016540527344,537.1044158935547,698.1077270507812,455.7110290527344,849.0955810546875,618.497802734375
32,1.28,6,person,0.5039961934089661,1428.1895141601562,476.791259765625,1394.8751220703125,426.48760986328125,1461.50390625,527.0949096679688
32,1.28,4,car,0.41891998052597046,810.857666015625,86.38141059875488,782.9295043945312,62.719791412353516,838.7858276367188,110.04302978515625
33,1.32,1,bus,0.5511292815208435,986.55615234375,246.51544189453125,929.967041015625,165.7271728515625,1043.145263671875,327.3037109375
33,1.32,2,car,0.5755635499954224,723.1143493652344,136.2042236328125,691.898193359375,106.64492797851562,754.3305053710938,165.76351928710938
33,1.32,16,car,0.7356240749359131,773.525634765625,521.1470642089844,698.67431640625,441.46661376953125,848.376953125,600.8275146484375
33,1.32,6,person,0.680168867111206,1421.92529296875,476.6453094482422,1385.294189453125,419.6975402832031,1458.556396484375,533.5930786132812
33,1.32,4,car,0.5872364044189453,811.3189086914062,85.5569076538086,783.9700927734375,62.149658203125,838.667724609375,108.96415710449219
34,1.36,1,bus,0.5195920467376709,984.3134460449219,240.6962661743164,927.9487915039062,160.31846618652344,1040.6781005859375,321.0740661621094
34,1.36,2,car,0.5957663059234619,723.6867370605469,134.10486221313477,692.9170532226562,104.99044036865234,754.4564208984375,163.2192840576172
34,1.36,16,car,0.6392686367034912,775.7042541503906,507.3368682861328,703.2117309570312,431.1061096191406,848.19677734375,583.567626953125
34,1.36,6,person,0.5898786783218384,1415.9846801757812,465.61029052734375,1384.48828125,416.9066162109375,1447.4810791015625,514.31396484375
34,1.36,4,car,0.5544219613075256,811.6817321777344,84.40305709838867,784.9403686523438,61.39625549316406,838.423095703125,107.40985870361328
35,1.4,1,bus,0.4528945982456207,982.6004638671875,235.20091247558594,927.2064208984375,156.561279296875,1037.9945068359375,313.8405456542969
35,1.4,2,car,0.5124436020851135,723.4860534667969,133.47944259643555,693.3463745117188,105.13854217529297,753.625732421875,161.82034301757812
35,1.4,16,car,0.6435124278068542,778.0668029785156,494.31150817871094,705.6395874023438,418.9654846191406,850.4940185546875,569.6575317382812
35,1.4,6,person,0.48941150307655334,1408.682861328125,464.39146423339844,1375.987548828125,413.1069641113281,1441.378173828125,515.6759643554688
35,1.4,4,car,0.5288435220718384,811.4449768066406,83.77762413024902,785.1309814453125,61.09141159057617,837.7589721679688,106.46383666992188
36,1.44,1,truck,0.6399922966957092,982.0835876464844,230.84398651123047,927.2271118164062,153.1407928466797,1036.9400634765625,308.54718017578125
36,1.44,2,car,0.5445868372917175,724.1506652832031,131.70810317993164,694.2236328125,103.66631317138672,754.0776977539062,159.74989318847656
36,1.44,16,car,0.5603560209274292,779.47021484375,479.846923828125,709.1234130859375,407.4459228515625,849.8170166015625,552.2479248046875
36,1.44,6,person,0.4992556869983673,1402.1593627929688,452.9716491699219,1372.3212890625,406.32476806640625,1431.9974365234375,499.6185302734375
36,1.44,4,car,0.5757494568824768,811.043701171875,83.35090637207031,784.9818115234375,60.85765075683594,837.1055908203125,105.84416198730469
37,1.48,1,truck,0.6009538173675537,981.16943359375,227.95619201660156,927.812255859375,152.46896362304688,1034.526611328125,303.44342041015625
37,1.48,2,car,0.5610297322273254,725.0394592285156,129.28686141967773,695.5171508789062,101.69188690185547,754.561767578125,156.8818359375
37,1.48,16,car,0.662773847579956,781.2999877929688,467.3040466308594,713.0857543945312,397.4896240234375,849.5142211914062,537.1184692382812
37,1.48,4,car,0.6004116535186768,811.3712768554688,83.23390769958496,785.8687133789062,61.27762985229492,836.8738403320312,105.190185546875
38,1.52,1,truck,0.6716960668563843,979.4043273925781,226.2383575439453,927.1332397460938,152.34866333007812,1031.6754150390625,300.1280517578125
38,1.52,2,car,0.5293633937835693,726.1800842285156,127.06473159790039,696.7616577148438,99.65253448486328,755.5985107421875,154.4769287109375
38,1.52,16,car,0.5335866212844849,783.0467224121094,456.8123016357422,714.9890747070312,387.2098693847656,851.1043701171875,526.4147338867188
38,1.52,4,car,0.5353615283966064,811.4833984375,83.33309555053711,786.3927612304688,61.770286560058594,836.5740356445312,104.89590454101562
38,1.52,6,person,0.4542037844657898,1391.658447265625,440.94236755371094,1363.2275390625,395.9772033691406,1420.08935546875,485.90753173828125
39,1.56,1,truck,0.5423517823219299,977.6044006347656,224.59966278076172,926.4067993164062,152.18492126464844,1028.802001953125,297.014404296875
39,1.56,2,car,0.5385767817497253,726.1124877929688,125.16878890991211,696.6995849609375,97.74407196044922,755.525390625,152.593505859375
39,1.56,16,car,0.7032132148742676,787.1092529296875,445.7943572998047,720.5292358398438,378.1180114746094,853.6892700195312,513.470703125
