frame,time_seconds,track_id,class_id,class_name,confidence,center_x,center_y,x1,y1,x2,y2
6,0.24,2,2,car,0.6729614734649658,793.2577819824219,387.86566162109375,620.228271484375,230.8485107421875,966.2872924804688,544.8828125
6,0.24,3,0,person,0.42394670844078064,410.5827331542969,249.14019775390625,366.39788818359375,126.60397338867188,454.767578125,371.6764221191406
7,0.28,1,2,car,0.8722583651542664,578.7055206298828,530.6261138916016,373.2521667480469,346.8290710449219,784.1588745117188,714.4231567382812
7,0.28,2,2,car,0.665636420249939,793.2402954101562,387.67576599121094,620.5925903320312,230.87667846679688,965.8880004882812,544.474853515625
7,0.28,3,0,person,0.49868109822273254,411.82177734375,249.14282608032227,367.65362548828125,126.5854263305664,455.98992919921875,371.7002258300781
8,0.32,1,2,car,0.8700681328773499,579.2004547119141,530.7694702148438,373.8316345214844,347.08221435546875,784.5692749023438,714.4567260742188
8,0.32,2,2,car,0.6591798067092896,793.2596130371094,387.68607330322266,620.7223510742188,230.8500518798828,965.796875,544.5220947265625
8,0.32,3,0,person,0.4940212368965149,415.8991394042969,247.40926361083984,371.8382263183594,125.49256896972656,459.9600524902344,369.3259582519531
9,0.36,1,2,car,0.875516951084137,579.3565521240234,530.6855926513672,374.0823059082031,347.1204528808594,784.6307983398438,714.250732421875
9,0.36,3,0,person,0.6798312664031982,419.98402404785156,243.46657180786133,375.22308349609375,120.0861587524414,464.7449645996094,366.84698486328125
9,0.36,2,2,car,0.660792350769043,793.1415405273438,387.5685577392578,620.6956787109375,230.67642211914062,965.58740234375,544.460693359375
10,0.4,1,2,car,0.8835107088088989,579.6505126953125,530.4029235839844,374.52325439453125,346.9779052734375,784.7777709960938,713.8279418945312
10,0.4,3,0,person,0.7138246297836304,425.212890625,239.5934181213379,379.4595947265625,113.66199493408203,470.9661865234375,365.52484130859375
10,0.4,2,2,car,0.6643495559692383,793.1327209472656,387.61605072021484,620.6806640625,230.58164978027344,965.5847778320312,544.6504516601562
11,0.44,1,2,car,0.8846137523651123,579.5796203613281,530.4132843017578,374.230712890625,346.8009338378906,784.9285278320312,714.025634765625
11,0.44,3,0,person,0.7406213879585266,428.94573974609375,239.32333755493164,383.18218994140625,113.24344635009766,474.70928955078125,365.4032287597656
11,0.44,2,2,car,0.6650814414024353,793.0774230957031,387.3418960571289,620.8199462890625,230.3397979736328,965.3348999023438,544.343994140625
12,0.48,1,2,car,0.8877393007278442,579.6629486083984,530.2821960449219,373.9996643066406,346.35369873046875,785.3262329101562,714.210693359375
12,0.48,3,0,person,0.7429021000862122,432.7403259277344,239.1697540283203,386.7113952636719,111.8603515625,478.7692565917969,366.4791564941406
12,0.48,2,2,car,0.6674893498420715,793.0849609375,387.3361511230469,620.611572265625,229.9512939453125,965.558349609375,544.7210083007812
13,0.52,1,2,car,0.8738340139389038,579.5789794921875,530.2408142089844,373.73516845703125,346.0947265625,785.4227905273438,714.3869018554688
13,0.52,3,0,person,0.692426323890686,432.2044677734375,238.31307220458984,386.0658264160156,109.68522644042969,478.3431091308594,366.94091796875
13,0.52,2,2,car,0.6774210929870605,791.2322692871094,388.464599609375,618.243896484375,230.66387939453125,964.2206420898438,546.2653198242188
14,0.56,1,2,car,0.8829601407051086,579.5729522705078,530.3729858398438,373.8288269042969,346.28094482421875,785.3170776367188,714.4650268554688
14,0.56,2,2,car,0.6848489046096802,790.5784912109375,388.9679183959961,617.5261840820312,231.1920623779297,963.6307983398438,546.7437744140625
14,0.56,3,0,person,0.6738995909690857,431.67433166503906,238.6311378479004,386.05572509765625,109.46082305908203,477.2929382324219,367.80145263671875
15,0.6,1,2,car,0.8744015693664551,579.6155242919922,530.1312713623047,373.8821105957031,346.0066223144531,785.3489379882812,714.2559204101562
15,0.6,3,0,person,0.703871488571167,431.38829040527344,237.54546737670898,386.2208557128906,107.4029769897461,476.55572509765625,367.6879577636719
15,0.6,2,2,car,0.680515706539154,790.2310180664062,389.0482406616211,617.01416015625,231.1852264404297,963.4478759765625,546.9112548828125
16,0.64,1,2,car,0.8734562397003174,579.6894073486328,530.0538635253906,373.7575378417969,345.6748046875,785.6212768554688,714.4329223632812
16,0.64,2,2,car,0.6816858053207397,790.0840759277344,389.1116638183594,616.7777099609375,231.2366943359375,963.3904418945312,546.9866333007812
16,0.64,3,0,person,0.6748579144477844,432.044677734375,241.0684700012207,390.21533203125,118.68253326416016,473.8740234375,363.45440673828125
17,0.68,1,2,car,0.871038556098938,579.8041076660156,530.3388824462891,374.2044677734375,346.2214660644531,785.4037475585938,714.456298828125
17,0.68,3,0,person,0.6797773838043213,431.5685577392578,239.31292724609375,389.1173400878906,113.08306884765625,474.019775390625,365.54278564453125
17,0.68,2,2,car,0.6768581867218018,789.7543334960938,388.9937973022461,616.2337036132812,230.9965057373047,963.2749633789062,546.9910888671875
18,0.72,1,2,car,0.8706964254379272,579.9379272460938,530.2025451660156,374.4613037109375,346.14630126953125,785.41455078125,714.2587890625
18,0.72,3,0,person,0.6866364479064941,431.8625030517578,238.4394073486328,389.8863220214844,111.64361572265625,473.83868408203125,365.2351989746094
18,0.72,2,2,car,0.6760438680648804,791.7323608398438,387.93241119384766,618.8121948242188,230.2769317626953,964.6525268554688,545.587890625
19,0.76,1,2,car,0.8703738451004028,580.069580078125,530.0668640136719,374.44775390625,345.79473876953125,785.69140625,714.3389892578125
19,0.76,3,0,person,0.6904404759407043,433.027099609375,238.06356811523438,391.505126953125,110.7296142578125,474.549072265625,365.39752197265625
19,0.76,2,2,car,0.6886950135231018,792.4745178222656,387.4723587036133,620.1487426757812,230.18983459472656,964.80029296875,544.7548828125
20,0.8,1,2,car,0.8635641932487488,579.5127868652344,529.6898651123047,373.7803955078125,345.2423400878906,785.2451782226562,714.1373901367188
20,0.8,3,0,person,0.6875110864639282,434.07386779785156,238.4916534423828,393.3587341308594,112.1689453125,474.78900146484375,364.8143615722656
20,0.8,2,2,car,0.6787145137786865,792.8036499023438,387.36560821533203,620.6550903320312,230.0744171142578,964.9522094726562,544.6567993164062
21,0.84,1,2,car,0.8605111837387085,579.2316741943359,529.4070587158203,373.4789123535156,344.8642272949219,784.9844360351562,713.9498901367188
21,0.84,2,2,car,0.6802154183387756,792.9033813476562,387.3343200683594,620.8731689453125,229.986572265625,964.93359375,544.6820678710938
21,0.84,3,0,person,0.6488977670669556,434.78424072265625,236.6954116821289,394.63970947265625,111.01185607910156,474.92877197265625,362.37896728515625
22,0.88,1,2,car,0.862460732460022,579.1180572509766,529.1815795898438,373.3541564941406,344.5396728515625,784.8819580078125,713.823486328125
22,0.88,2,2,car,0.6762185096740723,792.98291015625,387.2996139526367,621.1041870117188,229.94017028808594,964.8616333007812,544.6590576171875
22,0.88,3,0,person,0.6445052623748779,434.4975891113281,233.7884521484375,394.49078369140625,107.79254150390625,474.50439453125,359.78436279296875
23,0.92,1,2,car,0.8631858825683594,579.0294799804688,528.9397735595703,373.17266845703125,344.1067199707031,784.8862915039062,713.7728271484375
23,0.92,2,2,car,0.6831254363059998,792.9831848144531,387.28385162353516,621.263916015625,229.93653869628906,964.7024536132812,544.6311645507812
23,0.92,3,0,person,0.6394509673118591,434.93162536621094,232.45608520507812,395.689453125,109.014892578125,474.1737976074219,355.89727783203125
24,0.96,1,2,car,0.8657754063606262,578.9980926513672,529.0607147216797,373.3319396972656,344.3230895996094,784.6642456054688,713.79833984375
24,0.96,2,2,car,0.685873806476593,792.8865661621094,387.2873840332031,621.2950439453125,229.94073486328125,964.4780883789062,544.634033203125
24,0.96,3,0,person,0.663532018661499,435.2081298828125,230.75636672973633,395.4501953125,105.82019805908203,474.966064453125,355.6925354003906
25,1.0,1,2,car,0.8820817470550537,579.4289398193359,529.2161712646484,374.0401306152344,344.7383728027344,784.8177490234375,713.6939697265625
25,1.0,3,0,person,0.7099308371543884,437.39955139160156,230.44562149047852,397.752685546875,106.71183013916016,477.0464172363281,354.1794128417969
25,1.0,2,2,car,0.6918583512306213,792.810791015625,386.7492446899414,620.9492797851562,228.9949493408203,964.6723022460938,544.5035400390625
26,1.04,1,2,car,0.8825330138206482,579.5537872314453,529.3151092529297,374.2253112792969,344.8995666503906,784.8822631835938,713.7306518554688
26,1.04,3,0,person,0.743695080280304,439.17108154296875,229.6070327758789,399.3169250488281,106.18894958496094,479.0252380371094,353.0251159667969
26,1.04,2,2,car,0.7004196047782898,792.9071044921875,386.57127380371094,620.9979858398438,228.60385131835938,964.8162231445312,544.5386962890625
27,1.08,1,2,car,0.8824564218521118,579.6202239990234,529.2596588134766,374.0528869628906,344.5910339355469,785.1875610351562,713.9282836914062
27,1.08,3,0,person,0.7387407422065735,439.8254089355469,228.6772575378418,399.4418640136719,104.31212615966797,480.2089538574219,353.0423889160156
27,1.08,2,2,car,0.6841131448745728,792.9528198242188,386.4897994995117,621.0966186523438,228.4248504638672,964.8090209960938,544.5547485351562
28,1.12,1,2,car,0.8839827179908752,579.6211242675781,529.2901458740234,373.99951171875,344.5365905761719,785.2427368164062,714.043701171875
28,1.12,3,0,person,0.7400073409080505,441.07334899902344,228.26204299926758,400.62335205078125,104.32074737548828,481.5233459472656,352.2033386230469
28,1.12,2,2,car,0.6711040139198303,793.0639953613281,386.32666015625,621.3194580078125,228.236083984375,964.8085327148438,544.417236328125
29,1.16,1,2,car,0.8828725218772888,579.5807495117188,529.3442230224609,373.9427490234375,344.5453796386719,785.21875,714.14306640625
29,1.16,3,0,person,0.7297407388687134,441.47406005859375,227.95823287963867,400.9581604003906,104.09740447998047,481.9899597167969,351.8190612792969
29,1.16,2,2,car,0.6701204776763916,793.130859375,386.1697998046875,621.53857421875,228.1064453125,964.72314453125,544.233154296875
30,1.2,1,2,car,0.881199836730957,579.5999755859375,529.3230590820312,373.9656982421875,344.4886474609375,785.2342529296875,714.157470703125
30,1.2,2,2,car,0.6663869619369507,793.1002807617188,386.2743606567383,621.4823608398438,228.0605010986328,964.7182006835938,544.4882202148438
30,1.2,3,0,person,0.5798472762107849,441.0415954589844,229.6984977722168,401.5648193359375,109.24980926513672,480.51837158203125,350.1471862792969
31,1.24,1,2,car,0.8802711963653564,579.6271667480469,529.3475036621094,374.00634765625,344.48687744140625,785.2479858398438,714.2081298828125
31,1.24,2,2,car,0.6665249466896057,793.1330871582031,386.45494842529297,621.4647827148438,228.0657196044922,964.8013916015625,544.8441772460938
31,1.24,3,0,person,0.5837936997413635,440.77288818359375,229.74746322631836,401.62335205078125,110.6509017944336,479.92242431640625,348.8440246582031
32,1.28,1,2,car,0.8814795613288879,579.5797271728516,529.4976348876953,374.1141052246094,344.7662048339844,785.0453491210938,714.2290649414062
32,1.28,3,0,person,0.6927723288536072,441.5546112060547,230.98476791381836,402.7212219238281,113.46627044677734,480.38800048828125,348.5032653808594
32,1.28,2,2,car,0.6599145531654358,793.1949462890625,386.2464599609375,621.8177490234375,228.0556640625,964.5721435546875,544.437255859375
33,1.32,1,2,car,0.8799950480461121,579.5161743164062,529.6044006347656,374.18865966796875,344.99920654296875,784.8436889648438,714.2095947265625
33,1.32,2,2,car,0.6580193042755127,793.2617492675781,386.34986877441406,621.8477783203125,228.01358032226562,964.6757202148438,544.6861572265625
33,1.32,3,0,person,0.6554628014564514,442.5365905761719,231.17317581176758,403.8765869140625,114.3782730102539,481.19659423828125,347.96807861328125
34,1.36,1,2,car,0.8765802979469299,579.5050964355469,529.7626342773438,374.3089599609375,345.2882080078125,784.7012329101562,714.237060546875
34,1.36,3,0,person,0.7274425625801086,444.2299041748047,227.2754783630371,404.44036865234375,107.43526458740234,484.0194396972656,347.1156921386719
34,1.36,2,2,car,0.6572740077972412,793.3006896972656,386.25115966796875,622.0468139648438,227.9814453125,964.5545654296875,544.5208740234375
35,1.4,1,2,car,0.8785067796707153,579.5334167480469,529.7337951660156,374.2745361328125,345.1953125,784.7922973632812,714.2722778320312
35,1.4,3,0,person,0.7185131907463074,445.28257751464844,226.5374298095703,405.98394775390625,108.8267822265625,484.5812072753906,344.2480773925781
35,1.4,2,2,car,0.6653116345405579,793.3038940429688,386.2424545288086,622.1570434570312,228.00205993652344,964.4507446289062,544.4828491210938
36,1.44,1,2,car,0.8828611969947815,579.573486328125,529.7341766357422,374.2784423828125,345.1568298339844,784.8685302734375,714.3115234375
36,1.44,3,0,person,0.6934388875961304,446.1664276123047,224.12368392944336,406.7847595214844,106.67705535888672,485.548095703125,341.5703125
36,1.44,2,2,car,0.6844972372055054,793.2343139648438,386.22493743896484,622.2640380859375,228.1060028076172,964.20458984375,544.3438720703125
37,1.48,1,2,car,0.8823730945587158,579.5779266357422,529.87060546875,374.3835754394531,345.3919677734375,784.7722778320312,714.3492431640625
37,1.48,3,0,person,0.6969917416572571,447.0992431640625,222.29233932495117,407.7029113769531,105.4713363647461,486.4955749511719,339.11334228515625
37,1.48,2,2,car,0.6792227625846863,793.2252502441406,386.3827667236328,622.1915893554688,228.14004516601562,964.2589111328125,544.62548828125
38,1.52,1,2,car,0.8804681897163391,579.5869140625,529.8895416259766,374.37554931640625,345.3935852050781,784.7982788085938,714.385498046875
38,1.52,3,0,person,0.7269566059112549,448.29017639160156,219.27498626708984,407.9288635253906,100.52125549316406,488.6514892578125,338.0287170410156
38,1.52,2,2,car,0.6791626811027527,793.2395629882812,386.4480895996094,622.2036743164062,228.14654541015625,964.2754516601562,544.7496337890625
39,1.56,1,2,car,0.8833888173103333,579.5690765380859,529.8292236328125,374.2857360839844,345.26239013671875,784.8524169921875,714.3960571289062
39,1.56,3,0,person,0.7203094363212585,448.1126708984375,216.4923553466797,406.60699462890625,95.46109008789062,489.61834716796875,337.52362060546875
39,1.56,2,2,car,0.682928204536438,793.208740234375,386.5001754760742,622.1868286132812,228.1555633544922,964.2306518554688,544.8447875976562
39,1.56,4,2,car,0.5581104159355164,1892.0054321289062,55.154242277145386,1872.067626953125,2.294797420501709,1911.9432373046875,108.01368713378906
40,1.6,1,2,car,0.8900668621063232,579.4545745849609,529.6203918457031,374.1080017089844,344.99395751953125,784.8011474609375,714.246826171875
40,1.6,3,0,person,0.7299447059631348,447.44520568847656,216.65225982666016,405.7967834472656,96.45613098144531,489.0936279296875,336.848388671875
40,1.6,2,2,car,0.6802248954772949,793.3795776367188,386.4304962158203,622.775634765625,228.48788452148438,963.9835205078125,544.3731079101562
40,1.6,4,2,car,0.5813230872154236,1885.6351928710938,56.10448467731476,1864.8155517578125,2.009910821914673,1906.454833984375,110.19905853271484
41,1.64,1,2,car,0.8865955471992493,579.4421844482422,529.6149139404297,374.1536560058594,345.0457458496094,784.730712890625,714.18408203125
41,1.64,3,0,person,0.7238069772720337,446.57518005371094,216.23065948486328,404.6369323730469,96.34321594238281,488.513427734375,336.11810302734375
41,1.64,4,2,car,0.690311849117279,1879.300537109375,56.96969437599182,1857.495849609375,2.2556118965148926,1901.105224609375,111.68377685546875
41,1.64,2,2,car,0.6687556505203247,793.4302673339844,386.07208251953125,623.3009033203125,228.62359619140625,963.5596313476562,543.5205688476562
42,1.68,1,2,car,0.8882039189338684,579.4789123535156,529.6167297363281,374.24737548828125,345.1092529296875,784.71044921875,714.1242065429688
42,1.68,3,0,person,0.7651035189628601,446.37767028808594,215.73129653930664,403.5188903808594,94.45172882080078,489.2364501953125,337.0108642578125
42,1.68,4,2,car,0.6967977285385132,1873.6987915039062,58.17113447189331,1850.441162109375,2.4894018173217773,1896.9564208984375,113.85286712646484
42,1.68,2,2,car,0.6623293161392212,793.4243469238281,385.77416229248047,623.654052734375,228.74119567871094,963.1946411132812,542.80712890625
43,1.72,1,2,car,0.8891550302505493,579.4520568847656,529.6037292480469,374.19427490234375,345.08013916015625,784.7098388671875,714.1273193359375
43,1.72,3,0,person,0.7730066180229187,445.2897644042969,215.04075622558594,401.912841796875,93.14105224609375,488.66668701171875,336.9404602050781
43,1.72,4,2,car,0.7406861186027527,1870.1697387695312,59.71743631362915,1845.2205810546875,3.096737861633301,1895.118896484375,116.338134765625
43,1.72,2,2,car,0.6759530901908875,793.3609619140625,385.58843994140625,623.697509765625,228.73431396484375,963.0244140625,542.4425659179688
44,1.76,1,2,car,0.8882895708084106,579.6490020751953,529.5333404541016,374.3763732910156,344.9734191894531,784.921630859375,714.09326171875
44,1.76,4,2,car,0.7798084020614624,1865.5604858398438,60.42267417907715,1838.5703125,2.9420127868652344,1892.5506591796875,117.90333557128906
44,1.76,3,0,person,0.7722710371017456,443.7124938964844,214.9747428894043,400.24517822265625,93.22811126708984,487.1798095703125,336.72137451171875
44,1.76,2,2,car,0.675446093082428,793.3223571777344,386.0561828613281,623.5923461914062,229.2152099609375,963.0523681640625,542.8971557617188
45,1.8,1,2,car,0.8836585879325867,579.7263946533203,529.4723052978516,374.4626770019531,344.8968811035156,784.9901123046875,714.0477294921875
45,1.8,4,2,car,0.7871382832527161,1859.5474243164062,61.22132420539856,1829.9417724609375,2.6494126319885254,1889.153076171875,119.7932357788086
45,1.8,3,0,person,0.7529890537261963,442.51206970214844,214.76658630371094,399.3841247558594,94.4580078125,485.6400146484375,335.0751647949219
45,1.8,2,2,car,0.6662440299987793,793.3344116210938,386.4186706542969,623.3355102539062,229.3668212890625,963.3333129882812,543.4705200195312
46,1.84,1,2,car,0.8838964700698853,579.7371826171875,529.4531860351562,374.46282958984375,344.8377685546875,785.0115356445312,714.068603515625
46,1.84,4,2,car,0.8274868130683899,1854.2557983398438,61.86586606502533,1821.7181396484375,2.2453200817108154,1886.79345703125,121.48641204833984
46,1.84,2,2,car,0.6614766716957092,793.3583679199219,386.70906829833984,623.0296020507812,229.35227966308594,963.6871337890625,544.0658569335938
46,1.84,3,0,person,0.6441519856452942,441.97552490234375,216.13835906982422,399.4433898925781,97.80006408691406,484.5076599121094,334.4766540527344
47,1.88,1,2,car,0.8861166834831238,579.7709808349609,529.4489440917969,374.5215148925781,344.8250732421875,785.0204467773438,714.0728149414062
47,1.88,4,2,car,0.8370698690414429,1848.9884033203125,63.030818462371826,1813.2142333984375,2.4659109115600586,1884.7625732421875,123.5957260131836
47,1.88,2,2,car,0.6723724603652954,793.3478088378906,386.8501281738281,622.9213256835938,229.4041748046875,963.7742919921875,544.2960815429688
47,1.88,3,0,person,0.5359125733375549,440.9121856689453,216.58952713012695,398.6872253417969,99.54193878173828,483.13714599609375,333.6371154785156
48,1.92,1,2,car,0.886523962020874,579.8052215576172,529.6294250488281,374.7129821777344,345.1409912109375,784.8974609375,714.1178588867188
48,1.92,4,2,car,0.841225802898407,1844.7800903320312,64.01240122318268,1805.5543212890625,2.4742348194122314,1884.005859375,125.55056762695312
48,1.92,2,2,car,0.6709113717079163,793.2366027832031,386.8912353515625,622.8110961914062,229.4541015625,963.662109375,544.328369140625
48,1.92,3,0,person,0.6118944883346558,440.4644317626953,213.39490509033203,397.853271484375,95.38511657714844,483.0755920410156,331.4046936035156
49,1.96,1,2,car,0.8856354355812073,579.8104400634766,529.6581878662109,374.7426452636719,345.1826477050781,784.8782348632812,714.1337280273438
49,1.96,4,2,car,0.8312950134277344,1840.4614868164062,65.80042147636414,1797.260498046875,2.7412238121032715,1883.6624755859375,128.859619140625
49,1.96,3,0,person,0.693855345249176,440.4561462402344,212.15979766845703,399.0186462402344,98.25141906738281,481.8936462402344,326.06817626953125
49,1.96,2,2,car,0.676213264465332,793.1459655761719,386.9177551269531,622.705810546875,229.479248046875,963.5861206054688,544.3562622070312
50,2.0,1,2,car,0.8882598876953125,579.8368988037109,529.613037109375,374.7126159667969,345.06036376953125,784.961181640625,714.1657104492188
50,2.0,4,2,car,0.8000216484069824,1835.2542724609375,67.1419712305069,1787.704833984375,2.445899248123169,1882.8037109375,131.83804321289062
50,2.0,2,2,car,0.6655991077423096,793.0849609375,386.92974853515625,622.635009765625,229.49139404296875,963.534912109375,544.3681030273438
50,2.0,3,0,person,0.6567881107330322,440.9246063232422,211.4476547241211,399.9355773925781,99.44975280761719,481.91363525390625,323.445556640625
51,2.04,1,2,car,0.8874499201774597,579.8545989990234,529.5788421630859,374.6685485839844,344.9389953613281,785.0406494140625,714.2186889648438
51,2.04,4,2,car,0.8323929309844971,1830.31396484375,68.30614340305328,1778.433837890625,2.3335392475128174,1882.194091796875,134.27874755859375
51,2.04,3,0,person,0.6901633143424988,441.1886901855469,210.09016036987305,399.96612548828125,97.93407440185547,482.4112548828125,322.2462463378906
51,2.04,2,2,car,0.6702441573143005,793.09912109375,386.91075134277344,622.6317138671875,229.45834350585938,963.5665283203125,544.3631591796875
52,2.08,1,2,car,0.885522723197937,579.8823394775391,529.5612335205078,374.6786193847656,344.8780822753906,785.0860595703125,714.244384765625
52,2.08,4,2,car,0.8520547747612,1825.72998046875,69.131276845932,1769.794677734375,2.5060839653015137,1881.665283203125,135.7564697265625
52,2.08,2,2,car,0.6752001643180847,793.1054992675781,386.8521728515625,622.699951171875,229.4696044921875,963.5110473632812,544.2347412109375
52,2.08,3,0,person,0.6612102389335632,441.5447998046875,210.39754486083984,400.5215759277344,99.03913879394531,482.5680236816406,321.7559509277344
53,2.12,1,2,car,0.8858878016471863,579.8577728271484,529.5616149902344,374.6909484863281,344.89117431640625,785.0245971679688,714.2320556640625
53,2.12,4,2,car,0.8125146627426147,1821.7717895507812,70.96564447879791,1761.1217041015625,2.8141167163848877,1882.421875,139.11717224121094
53,2.12,2,2,car,0.6739280819892883,793.0817260742188,386.81690979003906,622.6884155273438,229.45773315429688,963.4750366210938,544.1760864257812
53,2.12,3,0,person,0.6297487020492554,441.18519592285156,210.5981903076172,400.4885559082031,100.45733642578125,481.8818359375,320.7390441894531
54,2.16,1,2,car,0.8855407238006592,579.8413848876953,529.6484985351562,374.8021545410156,345.087890625,784.880615234375,714.2091064453125
54,2.16,4,2,car,0.808923065662384,1817.8184204101562,71.73797845840454,1752.8760986328125,2.7192583084106445,1882.7607421875,140.75669860839844
54,2.16,2,2,car,0.675446093082428,793.0772399902344,386.70604705810547,622.784423828125,229.46409606933594,963.3700561523438,543.947998046875
54,2.16,3,0,person,0.41669753193855286,441.27500915527344,210.09971618652344,400.52520751953125,100.07452392578125,482.0248107910156,320.1249084472656
55,2.2,1,2,car,0.8874728083610535,579.8050384521484,529.7010955810547,374.8313293457031,345.2015686035156,784.7787475585938,714.2006225585938
55,2.2,4,2,car,0.8112074732780457,1813.49072265625,72.61733531951904,1743.95556640625,2.4821834564208984,1883.02587890625,142.7524871826172
55,2.2,3,0,person,0.7015960216522217,440.9680633544922,209.74469757080078,400.005126953125,99.51524353027344,481.9309997558594,319.9741516113281
55,2.2,2,2,car,0.6733700037002563,793.0486145019531,386.68907165527344,622.7686157226562,229.48275756835938,963.32861328125,543.8953857421875
56,2.24,1,2,car,0.8826760649681091,579.8061828613281,529.6184692382812,374.79107666015625,345.06610107421875,784.8212890625,714.1708374023438
56,2.24,4,2,car,0.8295557498931885,1809.3611450195312,73.34244853258133,1734.5594482421875,1.3056398630142212,1884.162841796875,145.37925720214844
56,2.24,3,0,person,0.7200058698654175,441.0738220214844,207.25122451782227,399.0255126953125,94.31629180908203,483.12213134765625,320.1861572265625
56,2.24,2,2,car,0.6569818258285522,793.0801086425781,386.9175491333008,622.5328979492188,229.44960021972656,963.6273193359375,544.385498046875
57,2.28,1,2,car,0.8801620602607727,579.8164672851562,529.5912933349609,374.81927490234375,345.0453186035156,784.8136596679688,714.1372680664062
57,2.28,4,2,car,0.7844288945198059,1805.141845703125,74.74539816379547,1724.889892578125,0.6412327289581299,1885.393798828125,148.8495635986328
57,2.28,3,0,person,0.7346199750900269,442.1792755126953,203.90939712524414,399.0507507324219,87.75501251220703,485.30780029296875,320.06378173828125
57,2.28,2,2,car,0.6578636765480042,793.0963439941406,386.9725036621094,622.486083984375,229.437744140625,963.7066040039062,544.5072631835938
58,2.32,1,2,car,0.8802183866500854,579.8472290039062,529.5563659667969,374.85638427734375,345.00244140625,784.8380737304688,714.1102905273438
58,2.32,4,2,car,0.8199928402900696,1800.6588134765625,75.82985772937536,1715.365966796875,0.1686418503522873,1885.95166015625,151.49107360839844
58,2.32,3,0,person,0.7315220832824707,443.31727600097656,203.97864532470703,400.36761474609375,88.14927673339844,486.2669372558594,319.8080139160156
58,2.32,2,2,car,0.6631444096565247,793.0925598144531,386.9819641113281,622.4556274414062,229.41302490234375,963.7294921875,544.5509033203125
59,2.36,1,2,car,0.8804394602775574,579.8514709472656,529.5329132080078,374.8612060546875,344.9665832519531,784.8417358398438,714.0992431640625
59,2.36,4,2,car,0.8066898584365845,1797.0678100585938,76.7987289428711,1707.2264404296875,0.0,1886.9091796875,153.5974578857422
59,2.36,3,0,person,0.6819315552711487,444.8322448730469,203.79124069213867,402.4131774902344,89.02181243896484,487.2513122558594,318.5606689453125
59,2.36,2,2,car,0.664583683013916,793.0990295410156,387.04036712646484,622.4148559570312,229.4193572998047,963.783203125,544.661376953125
60,2.4,1,2,car,0.8812748789787292,579.8645477294922,529.6686553955078,375.0080261230469,345.2309875488281,784.7210693359375,714.1063232421875
60,2.4,4,2,car,0.6929486989974976,1793.8494262695312,77.87378456816077,1699.71923828125,0.11585526913404465,1887.9796142578125,155.6317138671875
60,2.4,2,2,car,0.663454532623291,793.0755004882812,386.9186553955078,622.4043579101562,229.29348754882812,963.7466430664062,544.5438232421875
60,2.4,3,0,person,0.6378012299537659,446.2440490722656,203.68767166137695,403.9962158203125,88.86566925048828,488.49188232421875,318.5096740722656
61,2.44,1,2,car,0.8819584250450134,579.9151763916016,529.8057403564453,375.1982116699219,345.5108337402344,784.6321411132812,714.1006469726562
61,2.44,4,2,car,0.748846173286438,1789.5469970703125,78.98370265215635,1690.9095458984375,0.073514923453331,1888.1844482421875,157.89389038085938
