frame,time_seconds,track_id,class_id,class_name,confidence,center_x,center_y,x1,y1,x2,y2
4,0.13346666666666668,8,2,car,0.6087198853492737,513.9461517333984,290.06707763671875,489.5550842285156,274.50299072265625,538.3372192382812,305.63116455078125
4,0.13346666666666668,4,2,car,0.6035816073417664,665.4861755371094,309.37530517578125,640.662109375,292.8365783691406,690.3102416992188,325.9140319824219
4,0.13346666666666668,9,2,car,0.5865177512168884,1047.6417846679688,234.3780288696289,1031.3441162109375,219.11012268066406,1063.939453125,249.64593505859375
4,0.13346666666666668,5,2,car,0.5832954049110413,1117.0393676757812,255.96407318115234,1094.3922119140625,242.15867614746094,1139.6865234375,269.76947021484375
4,0.13346666666666668,10,2,car,0.4615739583969116,558.1815490722656,244.7874526977539,537.9798583984375,233.2278289794922,578.3832397460938,256.3470764160156
5,0.16683333333333333,2,2,car,0.8434800505638123,692.8865051269531,383.62413024902344,657.3762817382812,357.4278564453125,728.396728515625,409.8204040527344
5,0.16683333333333333,6,7,truck,0.7323840260505676,302.38260650634766,567.9004058837891,217.62904357910156,485.3771057128906,387.13616943359375,650.4237060546875
5,0.16683333333333333,1,2,car,0.7261478304862976,416.05426025390625,426.4088134765625,373.4253845214844,395.3762512207031,458.6831359863281,457.4413757324219
5,0.16683333333333333,3,2,car,0.6566477417945862,571.0399169921875,320.325439453125,545.9178466796875,300.28656005859375,596.1619873046875,340.36431884765625
5,0.16683333333333333,7,2,car,0.6560286283493042,645.6804504394531,683.128662109375,598.9722900390625,648.42919921875,692.3886108398438,717.828125
5,0.16683333333333333,8,2,car,0.6026052236557007,513.0908355712891,290.4441680908203,488.7256774902344,274.82666015625,537.4559936523438,306.0616760253906
5,0.16683333333333333,4,2,car,0.6025897264480591,665.6773986816406,310.01548767089844,640.6734619140625,293.3216247558594,690.6813354492188,326.7093505859375
5,0.16683333333333333,9,2,car,0.5987640619277954,1046.9946899414062,234.2288055419922,1030.775146484375,218.99453735351562,1063.2142333984375,249.46307373046875
5,0.16683333333333333,5,2,car,0.5874813795089722,1115.6881713867188,255.45594024658203,1093.0943603515625,241.63832092285156,1138.281982421875,269.2735595703125
5,0.16683333333333333,10,2,car,0.45555856823921204,557.5923461914062,244.82410430908203,537.3729248046875,233.3208770751953,577.811767578125,256.32733154296875
5,0.16683333333333333,12,2,car,0.4277326166629791,620.551025390625,218.48648071289062,609.6201171875,211.44293212890625,631.48193359375,225.530029296875
6,0.20020000000000002,2,2,car,0.8401809930801392,693.1065063476562,384.0054168701172,657.579345703125,357.68182373046875,728.6336669921875,410.3290100097656
6,0.20020000000000002,6,7,truck,0.7302838563919067,301.5534362792969,569.3267669677734,216.66635131835938,486.4815368652344,386.4405212402344,652.1719970703125
6,0.20020000000000002,1,2,car,0.7281412482261658,415.6747589111328,426.98634338378906,372.9522705078125,395.8461608886719,458.3972473144531,458.12652587890625
6,0.20020000000000002,7,2,car,0.6653047800064087,645.6536254882812,683.49951171875,597.3090209960938,649.3455200195312,693.9982299804688,717.6535034179688
6,0.20020000000000002,3,2,car,0.6558065414428711,570.9234924316406,320.51805114746094,545.8528442382812,300.5159606933594,595.994140625,340.5201416015625
6,0.20020000000000002,8,2,car,0.6043336987495422,512.8488616943359,290.4833068847656,488.5672302246094,274.8442077636719,537.1304931640625,306.1224060058594
6,0.20020000000000002,4,2,car,0.5991835594177246,665.6789855957031,310.19358825683594,640.6495971679688,293.4447326660156,690.7083740234375,326.94244384765625
6,0.20020000000000002,9,2,car,0.5962469577789307,1046.8987426757812,234.20380401611328,1030.7435302734375,218.9860382080078,1063.053955078125,249.42156982421875
6,0.20020000000000002,5,2,car,0.5910738110542297,1115.4203491210938,255.32106018066406,1092.89697265625,241.50140380859375,1137.9437255859375,269.1407165527344
6,0.20020000000000002,13,2,car,0.5088257789611816,1014.5720520019531,221.1669921875,1002.3911743164062,213.24952697753906,1026.7529296875,229.08445739746094
6,0.20020000000000002,10,2,car,0.4619579315185547,557.3078308105469,244.84304809570312,536.9645385742188,233.34054565429688,577.651123046875,256.3455505371094
6,0.20020000000000002,12,2,car,0.4298434853553772,620.6340026855469,218.48888397216797,609.6932373046875,211.44546508789062,631.5747680664062,225.5323028564453
6,0.20020000000000002,14,2,car,0.40429773926734924,1253.0875244140625,307.70751953125,1226.4697265625,289.95086669921875,1279.705322265625,325.46417236328125
7,0.23356666666666667,2,2,car,0.8423819541931152,693.09521484375,384.0157012939453,657.7254028320312,357.69384765625,728.4650268554688,410.3375549316406
7,0.23356666666666667,6,7,truck,0.7271605134010315,301.53570556640625,569.4217071533203,216.7872314453125,486.5043029785156,386.2841796875,652.339111328125
7,0.23356666666666667,1,2,car,0.7260887026786804,415.7154235839844,426.8378448486328,372.9162292480469,395.58660888671875,458.5146179199219,458.0890808105469
7,0.23356666666666667,7,2,car,0.67534339427948,645.66748046875,683.4203186035156,595.007080078125,649.3638916015625,696.327880859375,717.4767456054688
7,0.23356666666666667,3,2,car,0.652067244052887,570.9292907714844,320.4724426269531,545.9036254882812,300.50189208984375,595.9549560546875,340.4429931640625
7,0.23356666666666667,4,2,car,0.6136300563812256,665.7042541503906,310.2406768798828,640.7651977539062,293.514404296875,690.643310546875,326.9669494628906
7,0.23356666666666667,8,2,car,0.6099528074264526,512.8100128173828,290.41676330566406,488.6354064941406,274.7654724121094,536.984619140625,306.06805419921875
7,0.23356666666666667,9,2,car,0.6048033833503723,1046.9695434570312,234.28208923339844,1030.9578857421875,219.16622924804688,1062.981201171875,249.39794921875
7,0.23356666666666667,5,2,car,0.6029351949691772,1115.4791870117188,255.2586669921875,1093.0411376953125,241.44296264648438,1137.917236328125,269.0743713378906
7,0.23356666666666667,13,2,car,0.5433031916618347,1014.49560546875,221.17317962646484,1002.449951171875,213.3474578857422,1026.541259765625,228.9989013671875
7,0.23356666666666667,10,2,car,0.47570762038230896,557.1838989257812,244.80965423583984,536.6474609375,233.2643585205078,577.7203369140625,256.3549499511719
7,0.23356666666666667,12,2,car,0.4550018608570099,620.6038208007812,218.48159790039062,609.5805053710938,211.39305114746094,631.6271362304688,225.5701446533203
7,0.23356666666666667,14,2,car,0.3910420835018158,1253.0751953125,307.4491729736328,1226.150390625,289.468994140625,1280.0,325.4293518066406
8,0.26693333333333336,1,2,car,0.7675246596336365,411.52330017089844,436.1538848876953,367.3687438964844,403.7913513183594,455.6778564453125,468.51641845703125
8,0.26693333333333336,2,2,car,0.7626931071281433,697.0118103027344,391.09979248046875,661.8916625976562,364.9686279296875,732.1319580078125,417.23095703125
8,0.26693333333333336,3,2,car,0.7144461274147034,569.7410278320312,324.0417938232422,543.6558227539062,303.20770263671875,595.8262329101562,344.8758850097656
8,0.26693333333333336,5,2,car,0.6692229509353638,1110.525390625,254.47061920166016,1087.9720458984375,240.53968811035156,1133.0787353515625,268.40155029296875
8,0.26693333333333336,4,2,car,0.6321067810058594,666.929931640625,314.06532287597656,641.5613403320312,297.0212707519531,692.2985229492188,331.109375
8,0.26693333333333336,6,7,truck,0.6269431114196777,287.9303207397461,592.6726531982422,196.38600158691406,502.6853332519531,379.4746398925781,682.6599731445312
8,0.26693333333333336,8,2,car,0.5636515021324158,511.28636169433594,292.83099365234375,485.0419006347656,275.57861328125,537.5308227539062,310.0833740234375
8,0.26693333333333336,9,2,car,0.5043634176254272,1042.8624877929688,233.16131591796875,1026.88427734375,218.0728759765625,1058.8406982421875,248.249755859375
8,0.26693333333333336,13,2,car,0.4834219217300415,1012.259033203125,221.25135040283203,1000.49755859375,213.61790466308594,1024.0205078125,228.88479614257812
9,0.3003,2,2,car,0.793293833732605,699.9941101074219,397.4280090332031,664.11572265625,370.72943115234375,735.8724975585938,424.1265869140625
9,0.3003,1,2,car,0.789921224117279,407.4964141845703,444.5332489013672,362.3225402832031,411.398681640625,452.6702880859375,477.6678161621094
9,0.3003,3,2,car,0.6864016652107239,568.8977355957031,327.0101776123047,541.8710327148438,305.3485412597656,595.9244384765625,348.67181396484375
9,0.3003,4,2,car,0.6274872422218323,668.0874328613281,317.14788818359375,642.005615234375,299.5833740234375,694.1692504882812,334.71240234375
9,0.3003,5,2,car,0.5643632411956787,1106.1597900390625,254.08020782470703,1084.3466796875,240.66847229003906,1127.972900390625,267.491943359375
9,0.3003,8,2,car,0.5546059012413025,509.12518310546875,294.4360809326172,482.409912109375,276.7182922363281,535.8404541015625,312.15386962890625
9,0.3003,6,7,truck,0.541766345500946,275.97225189208984,612.5644226074219,181.2716522216797,519.2572021484375,370.6728515625,705.8716430664062
9,0.3003,9,2,car,0.4605708420276642,1040.48681640625,232.5704116821289,1024.4107666015625,217.44570922851562,1056.5628662109375,247.6951141357422
9,0.3003,13,2,car,0.41878998279571533,1010.3793640136719,220.9032440185547,999.1083984375,213.5994110107422,1021.6503295898438,228.2070770263672
10,0.33366666666666667,2,2,car,0.7987297177314758,702.6333618164062,403.04542541503906,665.3477783203125,375.270751953125,739.9189453125,430.8200988769531
10,0.33366666666666667,1,2,car,0.7651987671852112,402.68817138671875,453.2471160888672,356.3733825683594,419.24981689453125,449.0029602050781,487.2444152832031
10,0.33366666666666667,4,2,car,0.7025527954101562,669.3246765136719,319.74244689941406,643.5912475585938,302.4414367675781,695.05810546875,337.04345703125
10,0.33366666666666667,3,2,car,0.6969397664070129,568.6529235839844,329.91688537597656,541.1594848632812,307.7959289550781,596.1463623046875,352.037841796875
10,0.33366666666666667,5,2,car,0.633499264717102,1102.6326904296875,253.2116241455078,1081.5235595703125,240.3250732421875,1123.7418212890625,266.0981750488281
10,0.33366666666666667,8,2,car,0.6318228244781494,506.9319763183594,298.5096893310547,483.16973876953125,282.87298583984375,530.6942138671875,314.1463928222656
10,0.33366666666666667,6,7,truck,0.5501053929328918,262.8899230957031,626.6653137207031,169.7235107421875,535.4806518554688,356.05633544921875,717.8499755859375
10,0.33366666666666667,9,2,car,0.43231916427612305,1039.2135925292969,231.56753540039062,1023.2277221679688,216.5974884033203,1055.199462890625,246.53758239746094
10,0.33366666666666667,13,2,car,0.397162526845932,1009.4613952636719,220.80829620361328,997.1045532226562,212.78109741210938,1021.8182373046875,228.8354949951172
11,0.3670333333333333,2,2,car,0.798360288143158,703.6076354980469,405.0577087402344,665.8516235351562,376.9045104980469,741.3636474609375,433.2109069824219
11,0.3670333333333333,1,2,car,0.7620574235916138,400.9930419921875,456.4005432128906,354.29815673828125,422.0965270996094,447.68792724609375,490.7045593261719
11,0.3670333333333333,4,2,car,0.709877610206604,669.7824401855469,320.66737365722656,644.2103271484375,303.506103515625,695.3545532226562,337.8286437988281
11,0.3670333333333333,3,2,car,0.6969754099845886,568.5623779296875,330.9725036621094,540.9840698242188,308.7040100097656,596.1406860351562,353.2409973144531
11,0.3670333333333333,5,2,car,0.6315659284591675,1101.5004272460938,252.92584991455078,1080.52099609375,240.20408630371094,1122.4798583984375,265.6476135253906
11,0.3670333333333333,8,2,car,0.6299257874488831,506.16986083984375,300.0391845703125,483.6072998046875,285.3017272949219,528.732421875,314.7766418457031
11,0.3670333333333333,6,7,truck,0.5498148202896118,258.03759765625,630.755126953125,165.34341430664062,541.51025390625,350.7317810058594,720.0
11,0.3670333333333333,9,2,car,0.43685147166252136,1038.8346862792969,231.2537384033203,1022.8324584960938,216.33372497558594,1054.8369140625,246.1737518310547
11,0.3670333333333333,13,2,car,0.385652095079422,1009.18408203125,220.74200439453125,996.4825439453125,212.46929931640625,1021.8856201171875,229.01470947265625
12,0.40040000000000003,2,2,car,0.7981742024421692,703.8916931152344,405.6508483886719,666.0000610351562,377.36962890625,741.7833251953125,433.93206787109375
12,0.40040000000000003,1,2,car,0.7611328363418579,400.4438934326172,457.40869140625,353.6814270019531,423.02764892578125,447.20635986328125,491.78973388671875
12,0.40040000000000003,4,2,car,0.709286630153656,669.9336853027344,320.94898986816406,644.4110107421875,303.8517761230469,695.4563598632812,338.04620361328125
12,0.40040000000000003,3,2,car,0.6958023309707642,568.574462890625,331.29359436035156,541.0389404296875,308.9858703613281,596.1099853515625,353.601318359375
12,0.40040000000000003,5,2,car,0.6323124766349792,1101.1980590820312,252.84243774414062,1080.14794921875,240.15603637695312,1122.2481689453125,265.5288391113281
12,0.40040000000000003,8,2,car,0.6273117661476135,505.96875,300.52757263183594,483.787109375,286.1421203613281,528.150390625,314.91302490234375
12,0.40040000000000003,6,7,truck,0.5422770380973816,256.46448516845703,631.7154235839844,163.7059783935547,543.4308471679688,349.2229919433594,720.0
12,0.40040000000000003,9,2,car,0.4339810013771057,1038.76025390625,231.16392517089844,1022.728271484375,216.2792205810547,1054.792236328125,246.0486297607422
12,0.40040000000000003,13,2,car,0.3882496654987335,1009.1386108398438,220.7242431640625,996.35107421875,212.375732421875,1021.9261474609375,229.07275390625
13,0.4337666666666667,2,2,car,0.7980056405067444,703.9425048828125,405.728759765625,666.0496215820312,377.4200134277344,741.8353881835938,434.0375061035156
13,0.4337666666666667,1,2,car,0.7631465792655945,400.3029479980469,457.60687255859375,353.58154296875,423.2276306152344,447.02435302734375,491.9861145019531
13,0.4337666666666667,4,2,car,0.7092561721801758,669.9663391113281,320.9891662597656,644.4522094726562,303.92730712890625,695.48046875,338.051025390625
13,0.4337666666666667,3,2,car,0.697269856929779,568.6024169921875,331.3345489501953,541.1516723632812,309.023681640625,596.0531616210938,353.6454162597656
13,0.4337666666666667,5,2,car,0.6323047876358032,1101.2086181640625,252.81380462646484,1080.0484619140625,240.1363067626953,1122.3687744140625,265.4913024902344
13,0.4337666666666667,8,2,car,0.6287640929222107,505.9356994628906,300.6218566894531,483.75616455078125,286.3285217285156,528.115234375,314.9151916503906
13,0.4337666666666667,6,7,truck,0.5450383424758911,256.1420669555664,631.9151611328125,163.11964416503906,543.830322265625,349.16448974609375,720.0
13,0.4337666666666667,9,2,car,0.4365190863609314,1038.7903747558594,231.16664123535156,1022.7238159179688,216.30923461914062,1054.85693359375,246.0240478515625
13,0.4337666666666667,13,2,car,0.3768622875213623,1009.1197204589844,220.67153930664062,996.280517578125,212.2644805908203,1021.9589233398438,229.07859802246094
14,0.46713333333333334,2,2,car,0.8017528057098389,709.0259094238281,414.5606384277344,669.9166870117188,385.2060852050781,748.1351318359375,443.9151916503906
14,0.46713333333333334,1,2,car,0.7106732130050659,394.38246154785156,469.16705322265625,345.5423278808594,433.1495666503906,443.22259521484375,505.1845397949219
14,0.46713333333333334,3,2,car,0.6704292297363281,567.83251953125,334.6445770263672,539.955078125,311.9615173339844,595.7099609375,357.32763671875
14,0.46713333333333334,5,2,car,0.6438221335411072,1096.2322387695312,251.21634674072266,1075.3221435546875,238.8240203857422,1117.142333984375,263.6086730957031
14,0.46713333333333334,4,2,car,0.5883893966674805,670.529541015625,323.48231506347656,643.3968505859375,305.23016357421875,697.6622314453125,341.7344665527344
14,0.46713333333333334,8,2,car,0.5778080224990845,503.1800842285156,301.6503601074219,477.234375,284.70367431640625,529.1257934570312,318.5970458984375
14,0.46713333333333334,6,7,truck,0.5373337268829346,239.98117065429688,644.2345886230469,156.16964721679688,568.4691772460938,323.7926940917969,720.0
14,0.46713333333333334,9,2,car,0.4057147204875946,1035.4844665527344,230.9542465209961,1019.5878295898438,216.30860900878906,1051.381103515625,245.59988403320312
15,0.5005000000000001,2,2,car,0.8574785590171814,712.4605712890625,422.2307891845703,672.3432006835938,392.05718994140625,752.5779418945312,452.4043884277344
15,0.5005000000000001,1,2,car,0.7810919880867004,389.45025634765625,479.8362274169922,338.74176025390625,442.4061584472656,440.15875244140625,517.2662963867188
15,0.5005000000000001,3,2,car,0.6802039742469788,566.4171142578125,338.7188262939453,537.974365234375,315.5655212402344,594.85986328125,361.87213134765625
15,0.5005000000000001,4,2,car,0.6631391644477844,671.8692016601562,325.68597412109375,644.1227416992188,306.92755126953125,699.6156616210938,344.44439697265625
15,0.5005000000000001,8,2,car,0.5727950930595398,501.4421081542969,303.0467224121094,474.4434814453125,285.21185302734375,528.4407348632812,320.881591796875
15,0.5005000000000001,9,2,car,0.4626636207103729,1032.9130859375,230.5478973388672,1017.908203125,216.88075256347656,1047.91796875,244.2150421142578
15,0.5005000000000001,6,7,truck,0.42800015211105347,227.05479431152344,656.3446044921875,152.37594604492188,592.689208984375,301.733642578125,720.0
15,0.5005000000000001,5,2,car,0.4257635474205017,1091.716552734375,250.40453338623047,1070.67578125,238.05372619628906,1112.75732421875,262.7553405761719
16,0.5338666666666667,2,2,car,0.7776191234588623,716.3978271484375,429.6807403564453,675.4285278320312,398.9046630859375,757.3671264648438,460.4568176269531
16,0.5338666666666667,1,2,car,0.7597920298576355,384.703857421875,490.305908203125,331.51580810546875,450.8641357421875,437.89190673828125,529.7476806640625
16,0.5338666666666667,4,2,car,0.6442046165466309,672.8638305664062,329.2857971191406,644.5492553710938,310.02008056640625,701.1784057617188,348.551513671875
16,0.5338666666666667,3,2,car,0.6277488470077515,565.5018615722656,342.0006408691406,536.85888671875,318.70880126953125,594.1448364257812,365.29248046875
16,0.5338666666666667,8,2,car,0.5966839790344238,499.68321228027344,304.7541198730469,472.0345764160156,286.2956848144531,527.3318481445312,323.2125549316406
16,0.5338666666666667,5,2,car,0.5365901589393616,1087.4776611328125,249.36465454101562,1066.4359130859375,237.13958740234375,1108.5194091796875,261.5897216796875
16,0.5338666666666667,6,7,truck,0.49762535095214844,216.20403289794922,668.7151489257812,151.45127868652344,617.4302978515625,280.956787109375,720.0
16,0.5338666666666667,9,2,car,0.4714908003807068,1030.7236328125,230.4273910522461,1016.0238037109375,217.13302612304688,1045.4234619140625,243.7217559814453
17,0.5672333333333334,2,2,car,0.7799206972122192,717.8343811035156,432.43064880371094,676.518310546875,401.42974853515625,759.1504516601562,463.4315490722656
17,0.5672333333333334,1,2,car,0.7615535259246826,382.8668212890625,494.2750244140625,328.8577880859375,454.047607421875,436.8758544921875,534.50244140625
17,0.5672333333333334,4,2,car,0.6434938311576843,673.2007446289062,330.6339874267578,644.7809448242188,311.1817321777344,701.6205444335938,350.08624267578125
17,0.5672333333333334,3,2,car,0.62947678565979,565.1324157714844,343.2044219970703,536.3946533203125,319.85650634765625,593.8701782226562,366.5523376464844
17,0.5672333333333334,8,2,car,0.5928928852081299,499.04734802246094,305.36940002441406,471.2862854003906,286.65203857421875,526.8084106445312,324.0867614746094
17,0.5672333333333334,5,2,car,0.5336177349090576,1086.0211791992188,248.99696350097656,1064.8460693359375,236.80953979492188,1107.1962890625,261.18438720703125
17,0.5672333333333334,6,7,truck,0.48963460326194763,215.65287017822266,669.5267028808594,156.5980987548828,619.9318237304688,274.7076416015625,719.12158203125
17,0.5672333333333334,9,2,car,0.4702303111553192,1029.9986877441406,230.38797760009766,1015.3187866210938,217.19679260253906,1044.6785888671875,243.57916259765625
17,0.5672333333333334,15,2,car,0.36173656582832336,1187.4805908203125,290.25482177734375,1161.108154296875,275.22698974609375,1213.85302734375,305.28265380859375
18,0.6006,2,2,car,0.7813788056373596,718.3041381835938,433.3500518798828,676.8665161132812,402.29217529296875,759.7417602539062,464.4079284667969
18,0.6006,1,2,car,0.7587084770202637,382.2303771972656,495.54840087890625,328.0843505859375,455.054931640625,436.37640380859375,536.0418701171875
18,0.6006,4,2,car,0.6509010195732117,673.3147277832031,331.06211853027344,644.908203125,311.50933837890625,701.7212524414062,350.6148986816406
18,0.6006,3,2,car,0.6314340829849243,565.0082397460938,343.5887145996094,536.2252807617188,320.2227783203125,593.7911987304688,366.95465087890625
18,0.6006,8,2,car,0.6117412447929382,498.9063720703125,305.62156677246094,471.307861328125,286.8492126464844,526.5048828125,324.3939208984375
18,0.6006,5,2,car,0.5388161540031433,1085.540771484375,248.93592834472656,1064.2039794921875,236.76602172851562,1106.8775634765625,261.1058349609375
18,0.6006,6,7,truck,0.4876750707626343,213.8644561767578,671.6697692871094,153.954345703125,624.0763549804688,273.7745666503906,719.26318359375
18,0.6006,9,2,car,0.47035837173461914,1029.7857666015625,230.39366149902344,1015.0299072265625,217.2117919921875,1044.5416259765625,243.57553100585938
18,0.6006,10,2,car,0.40848204493522644,546.0773620605469,252.6958236694336,522.8106689453125,241.6382293701172,569.3440551757812,263.75341796875
18,0.6006,15,2,car,0.36244234442710876,1186.939453125,290.1331481933594,1160.5540771484375,275.11077880859375,1213.3248291015625,305.155517578125
19,0.6339666666666667,2,2,car,0.7799691557884216,718.4043579101562,433.5565185546875,676.92626953125,402.50146484375,759.8824462890625,464.611572265625
19,0.6339666666666667,1,2,car,0.7616271376609802,382.07861328125,495.8558807373047,328.01312255859375,455.2682189941406,436.14410400390625,536.4435424804688
19,0.6339666666666667,4,2,car,0.6520053744316101,673.3284912109375,331.1616516113281,645.0396118164062,311.58953857421875,701.6173706054688,350.7337646484375
19,0.6339666666666667,3,2,car,0.6317729353904724,564.9766540527344,343.6596374511719,536.1762084960938,320.2961730957031,593.777099609375,367.0231018066406
19,0.6339666666666667,8,2,car,0.6125712990760803,498.90533447265625,305.68402099609375,471.51849365234375,286.9038391113281,526.2921752929688,324.4642028808594
